from_lat,from_lon,target_name,startTime,duration,walkDistance
54.84279123,11.14105043,skole nr 1 ,1724314512000.0,4291.0,473.54999999999995
54.84279123,11.14105043,nakskov skole,1724313600000.0,919.0,1110.94
54.84310043,11.14111502,skole nr 1 ,1724314486000.0,4317.0,508.20000000000005
54.84310043,11.14111502,nakskov skole,1724313600000.0,945.0,1145.59
54.84350138,11.14114087,skole nr 1 ,1724314450000.0,4353.0,552.82
54.84350138,11.14114087,nakskov skole,1724313600000.0,981.0,1190.22
54.8427766,11.14104714,skole nr 1 ,1724314514000.0,4289.0,471.90999999999997
54.8427766,11.14104714,nakskov skole,1724313600000.0,917.0,1109.3
54.8429096,11.14107703,skole nr 1 ,1724314502000.0,4301.0,486.84000000000003
54.8429096,11.14107703,nakskov skole,1724313600000.0,929.0,1124.23
54.84316403,11.14112065,skole nr 1 ,1724314480000.0,4323.0,515.29
54.84316403,11.14112065,nakskov skole,1724313600000.0,951.0,1152.69
54.84406317,11.14115876,skole nr 1 ,1724314402000.0,4401.0,615.3000000000001
54.84406317,11.14115876,nakskov skole,1724313600000.0,1029.0,1252.7
54.84422708,11.14116819,skole nr 1 ,1724314388000.0,4415.0,633.5400000000001
54.84422708,11.14116819,nakskov skole,1724313600000.0,1043.0,1270.93
54.84386345,11.14115063,skole nr 1 ,1724314419000.0,4384.0,593.09
54.84386345,11.14115063,nakskov skole,1724313600000.0,1012.0,1230.48
54.84400379,11.14115534,skole nr 1 ,1724314407000.0,4396.0,608.7
54.84400379,11.14115534,nakskov skole,1724313600000.0,1024.0,1246.09
54.84422963,11.14116834,skole nr 1 ,1724314388000.0,4415.0,633.82
54.84422963,11.14116834,nakskov skole,1724313600000.0,1043.0,1271.22
54.8450481,11.14120474,skole nr 1 ,1724314314000.0,4489.0,724.86
54.8450481,11.14120474,nakskov skole,1724313600000.0,1117.0,1362.26
54.84445589,11.14118136,skole nr 1 ,1724314368000.0,4435.0,658.99
54.84445589,11.14118136,nakskov skole,1724313600000.0,1063.0,1296.39
54.84521754,11.14120792,skole nr 1 ,1724314300000.0,4503.0,743.6999999999999
54.84521754,11.14120792,nakskov skole,1724313600000.0,1131.0,1381.1
54.84459985,11.14118965,skole nr 1 ,1724314356000.0,4447.0,675.01
54.84459985,11.14118965,nakskov skole,1724313600000.0,1075.0,1312.4
54.83990438,11.13922254,skole nr 1 ,1724314813000.0,3990.0,1502.4399999999998
54.83990438,11.13922254,nakskov skole,1724313600000.0,820.0,997.87
54.83990438,11.13922254,skole nr 1 ,1724314813000.0,3990.0,1502.4399999999998
54.83990438,11.13922254,nakskov skole,1724313600000.0,820.0,997.87
54.83990438,11.13922254,skole nr 1 ,1724314813000.0,3990.0,1502.4399999999998
54.83990438,11.13922254,nakskov skole,1724313600000.0,820.0,997.87
54.84022277,11.1387185,skole nr 1 ,1724314846000.0,3957.0,1460.8999999999999
54.84022277,11.1387185,nakskov skole,1724313600000.0,789.0,956.33
54.84022277,11.1387185,skole nr 1 ,1724314846000.0,3957.0,1460.8999999999999
54.84022277,11.1387185,nakskov skole,1724313600000.0,789.0,956.33
54.84022277,11.1387185,skole nr 1 ,1724314846000.0,3957.0,1460.8999999999999
54.84022277,11.1387185,nakskov skole,1724313600000.0,789.0,956.33
54.83977288,11.13919988,skole nr 1 ,1724314802000.0,4001.0,1516.6599999999999
54.83977288,11.13919988,nakskov skole,1724313600000.0,831.0,1012.08
54.83977288,11.13919988,skole nr 1 ,1724314802000.0,4001.0,1516.6599999999999
54.83977288,11.13919988,nakskov skole,1724313600000.0,831.0,1012.08
54.83977288,11.13919988,skole nr 1 ,1724314802000.0,4001.0,1516.6599999999999
54.83977288,11.13919988,nakskov skole,1724313600000.0,831.0,1012.08
54.84022265,11.13872052,skole nr 1 ,1724314846000.0,3957.0,1460.77
54.84022265,11.13872052,nakskov skole,1724313600000.0,789.0,956.2
54.84022265,11.13872052,skole nr 1 ,1724314846000.0,3957.0,1460.77
54.84022265,11.13872052,nakskov skole,1724313600000.0,789.0,956.2
54.83977288,11.13919988,skole nr 1 ,1724314802000.0,4001.0,1516.6599999999999
54.83977288,11.13919988,nakskov skole,1724313600000.0,831.0,1012.08
54.83977288,11.13919988,skole nr 1 ,1724314802000.0,4001.0,1516.6599999999999
54.83977288,11.13919988,nakskov skole,1724313600000.0,831.0,1012.08
54.83977288,11.13919988,skole nr 1 ,1724314802000.0,4001.0,1516.6599999999999
54.83977288,11.13919988,nakskov skole,1724313600000.0,831.0,1012.08
54.83977288,11.13919988,skole nr 1 ,1724314802000.0,4001.0,1516.6599999999999
54.83977288,11.13919988,nakskov skole,1724313600000.0,831.0,1012.08
54.83977288,11.13919988,skole nr 1 ,1724314802000.0,4001.0,1516.6599999999999
54.83977288,11.13919988,nakskov skole,1724313600000.0,831.0,1012.08
54.84065078,11.13791926,skole nr 1 ,1724314784000.0,4019.0,1524.2399999999998
54.84065078,11.13791926,nakskov skole,1724313600000.0,819.0,996.54
54.84065078,11.13791926,skole nr 1 ,1724314784000.0,4019.0,1524.2399999999998
54.84065078,11.13791926,nakskov skole,1724313600000.0,819.0,996.54
54.84047679,11.13986936,skole nr 1 ,1724314812000.0,3991.0,1504.58
54.84047679,11.13986936,nakskov skole,1724313600000.0,730.0,882.03
54.84047679,11.13986936,skole nr 1 ,1724314812000.0,3991.0,1504.58
54.84047679,11.13986936,nakskov skole,1724313600000.0,730.0,882.03
54.84047679,11.13986936,skole nr 1 ,1724314812000.0,3991.0,1504.58
54.84047679,11.13986936,nakskov skole,1724313600000.0,730.0,882.03
54.84048413,11.13787667,skole nr 1 ,1724314798000.0,4005.0,1505.52
54.84048413,11.13787667,nakskov skole,1724313600000.0,833.0,1015.26
54.84048413,11.13787667,skole nr 1 ,1724314798000.0,4005.0,1505.52
54.84048413,11.13787667,nakskov skole,1724313600000.0,833.0,1015.26
54.8403664,11.13984464,skole nr 1 ,1724314803000.0,4000.0,1516.9599999999998
54.8403664,11.13984464,nakskov skole,1724313600000.0,739.0,894.41
54.84121368,11.13956603,skole nr 1 ,1724314571000.0,4232.0,357.99
54.84121368,11.13956603,nakskov skole,1724313600000.0,782.0,949.33
54.84121368,11.13956603,skole nr 1 ,1724314571000.0,4232.0,357.99
54.84121368,11.13956603,nakskov skole,1724313600000.0,782.0,949.33
54.84121368,11.13956603,skole nr 1 ,1724314571000.0,4232.0,357.99
54.84121368,11.13956603,nakskov skole,1724313600000.0,782.0,949.33
54.84125877,11.13889939,skole nr 1 ,1724314538000.0,4265.0,400.96999999999997
54.84125877,11.13889939,nakskov skole,1724313600000.0,815.0,992.31
54.84023003,11.13859961,skole nr 1 ,1724314840000.0,3963.0,1468.56
54.84023003,11.13859961,nakskov skole,1724313600000.0,795.0,963.98
54.83925367,11.13773164,skole nr 1 ,1724314964000.0,3839.0,1319.35
54.83925367,11.13773164,nakskov skole,1724313600000.0,854.0,1048.08
54.84066214,11.13976059,skole nr 1 ,1724314831000.0,3972.0,1485.61
54.84066214,11.13976059,nakskov skole,1724313600000.0,711.0,863.06
54.84066214,11.13976059,skole nr 1 ,1724314831000.0,3972.0,1485.61
54.84066214,11.13976059,nakskov skole,1724313600000.0,711.0,863.06
54.84110922,11.13842024,skole nr 1 ,1724314496000.0,4307.0,448.76
54.84110922,11.13842024,nakskov skole,1724313600000.0,819.0,992.59
54.84110922,11.13842024,skole nr 1 ,1724314496000.0,4307.0,448.76
54.84110922,11.13842024,nakskov skole,1724313600000.0,819.0,992.59
54.84112069,11.14037515,skole nr 1 ,1724314582000.0,4221.0,346.37
54.84112069,11.14037515,nakskov skole,1724313600000.0,741.0,896.14
54.84112069,11.14037515,skole nr 1 ,1724314582000.0,4221.0,346.37
54.84112069,11.14037515,nakskov skole,1724313600000.0,741.0,896.14
54.8402924,11.13749008,skole nr 1 ,1724314803000.0,4000.0,1502.5099999999998
54.8402924,11.13749008,nakskov skole,1724313600000.0,856.0,1035.36
54.8402924,11.13749008,skole nr 1 ,1724314803000.0,4000.0,1502.5099999999998
54.8402924,11.13749008,nakskov skole,1724313600000.0,856.0,1035.36
54.8402924,11.13749008,skole nr 1 ,1724314803000.0,4000.0,1502.5099999999998
54.8402924,11.13749008,nakskov skole,1724313600000.0,856.0,1035.36
54.84095423,11.14088278,skole nr 1 ,1724314814000.0,3989.0,1511.9599999999998
54.84095423,11.14088278,nakskov skole,1724313600000.0,728.0,889.41
54.84112072,11.14037479,skole nr 1 ,1724314582000.0,4221.0,346.34
54.84112072,11.14037479,nakskov skole,1724313600000.0,741.0,896.16
54.84112072,11.14037479,skole nr 1 ,1724314582000.0,4221.0,346.34
54.84112072,11.14037479,nakskov skole,1724313600000.0,741.0,896.16
54.84112072,11.14037479,skole nr 1 ,1724314582000.0,4221.0,346.34
54.84112072,11.14037479,nakskov skole,1724313600000.0,741.0,896.16
54.84128466,11.13853351,skole nr 1 ,1724314514000.0,4289.0,424.56
54.84128466,11.13853351,nakskov skole,1724313600000.0,839.0,1015.9
54.84128466,11.13853351,skole nr 1 ,1724314514000.0,4289.0,424.56
54.84128466,11.13853351,nakskov skole,1724313600000.0,839.0,1015.9
54.84128466,11.13853351,skole nr 1 ,1724314514000.0,4289.0,424.56
54.84128466,11.13853351,nakskov skole,1724313600000.0,839.0,1015.9
54.84108451,11.14085486,skole nr 1 ,1724314556000.0,4247.0,377.33
54.84108451,11.14085486,nakskov skole,1724313600000.0,751.0,911.26
54.84108451,11.14085486,skole nr 1 ,1724314556000.0,4247.0,377.33
54.84108451,11.14085486,nakskov skole,1724313600000.0,751.0,911.26
54.84108451,11.14085486,skole nr 1 ,1724314556000.0,4247.0,377.33
54.84108451,11.14085486,nakskov skole,1724313600000.0,751.0,911.26
54.84155907,11.13886007,skole nr 1 ,1724314503000.0,4300.0,441.31
54.84155907,11.13886007,nakskov skole,1724313600000.0,850.0,1032.64
54.84155907,11.13886007,skole nr 1 ,1724314503000.0,4300.0,441.31
54.84155907,11.13886007,nakskov skole,1724313600000.0,850.0,1032.64
54.84155907,11.13886007,skole nr 1 ,1724314503000.0,4300.0,441.31
54.84155907,11.13886007,nakskov skole,1724313600000.0,850.0,1032.64
54.84155907,11.13886007,skole nr 1 ,1724314503000.0,4300.0,441.31
54.84155907,11.13886007,nakskov skole,1724313600000.0,850.0,1032.64
54.84155907,11.13886007,skole nr 1 ,1724314503000.0,4300.0,441.31
54.84155907,11.13886007,nakskov skole,1724313600000.0,850.0,1032.64
54.84108475,11.14085185,skole nr 1 ,1724314556000.0,4247.0,377.14
54.84108475,11.14085185,nakskov skole,1724313600000.0,751.0,911.45
54.84108475,11.14085185,skole nr 1 ,1724314556000.0,4247.0,377.14
54.84108475,11.14085185,nakskov skole,1724313600000.0,751.0,911.45
54.84168083,11.13888593,skole nr 1 ,1724314493000.0,4310.0,454.94
54.84168083,11.13888593,nakskov skole,1724313600000.0,860.0,1046.28
54.84168083,11.13888593,skole nr 1 ,1724314493000.0,4310.0,454.94
54.84168083,11.13888593,nakskov skole,1724313600000.0,860.0,1046.28
54.84168083,11.13888593,skole nr 1 ,1724314493000.0,4310.0,454.94
54.84168083,11.13888593,nakskov skole,1724313600000.0,860.0,1046.28
54.84171217,11.14054564,skole nr 1 ,1724314544000.0,4259.0,395.03999999999996
54.84171217,11.14054564,nakskov skole,1724313600000.0,818.0,986.38
54.84171217,11.14054564,skole nr 1 ,1724314544000.0,4259.0,395.03999999999996
54.84171217,11.14054564,nakskov skole,1724313600000.0,818.0,986.38
54.84171217,11.14054564,skole nr 1 ,1724314544000.0,4259.0,395.03999999999996
54.84171217,11.14054564,nakskov skole,1724313600000.0,818.0,986.38
54.84091945,11.13838398,skole nr 1 ,1724314508000.0,4295.0,432.16999999999996
54.84091945,11.13838398,nakskov skole,1724313600000.0,803.0,971.36
54.84091945,11.13838398,skole nr 1 ,1724314508000.0,4295.0,432.16999999999996
54.84091945,11.13838398,nakskov skole,1724313600000.0,803.0,971.36
54.84091945,11.13838398,skole nr 1 ,1724314508000.0,4295.0,432.16999999999996
54.84091945,11.13838398,nakskov skole,1724313600000.0,803.0,971.36
54.84142765,11.14133841,skole nr 1 ,1724314496000.0,4307.0,444.59
54.84142765,11.14133841,nakskov skole,1724313600000.0,796.0,964.13
54.84142765,11.14133841,skole nr 1 ,1724314496000.0,4307.0,444.59
54.84142765,11.14133841,nakskov skole,1724313600000.0,796.0,964.13
54.84142765,11.14133841,skole nr 1 ,1724314496000.0,4307.0,444.59
54.84142765,11.14133841,nakskov skole,1724313600000.0,796.0,964.13
54.84098232,11.13839599,skole nr 1 ,1724314503000.0,4300.0,439.2
54.84098232,11.13839599,nakskov skole,1724313600000.0,808.0,978.39
54.84098232,11.13839599,skole nr 1 ,1724314503000.0,4300.0,439.2
54.84098232,11.13839599,nakskov skole,1724313600000.0,808.0,978.39
54.84098232,11.13839599,skole nr 1 ,1724314503000.0,4300.0,439.2
54.84098232,11.13839599,nakskov skole,1724313600000.0,808.0,978.39
54.83951789,11.1386514,skole nr 1 ,1724314875000.0,3928.0,1425.9799999999998
54.83951789,11.1386514,nakskov skole,1724313600000.0,864.0,1049.42
54.83951789,11.1386514,skole nr 1 ,1724314875000.0,3928.0,1425.9799999999998
54.83951789,11.1386514,nakskov skole,1724313600000.0,864.0,1049.42
54.83990395,11.13732584,skole nr 1 ,1724314839000.0,3964.0,1461.61
54.83990395,11.13732584,nakskov skole,1724313600000.0,893.0,1077.15
54.83990395,11.13732584,skole nr 1 ,1724314839000.0,3964.0,1461.61
54.83990395,11.13732584,nakskov skole,1724313600000.0,893.0,1077.15
54.83977706,11.13834712,skole nr 1 ,1724314907000.0,3896.0,1389.7299999999998
54.83977706,11.13834712,nakskov skole,1724313600000.0,824.0,1004.23
54.83977706,11.13834712,skole nr 1 ,1724314907000.0,3896.0,1389.7299999999998
54.83977706,11.13834712,nakskov skole,1724313600000.0,824.0,1004.23
54.83938084,11.13863182,skole nr 1 ,1724314863000.0,3940.0,1441.2599999999998
54.83938084,11.13863182,nakskov skole,1724313600000.0,876.0,1064.71
54.83938084,11.13863182,skole nr 1 ,1724314863000.0,3940.0,1441.2599999999998
54.83938084,11.13863182,nakskov skole,1724313600000.0,876.0,1064.71
54.83938084,11.13863182,skole nr 1 ,1724314863000.0,3940.0,1441.2599999999998
54.83938084,11.13863182,nakskov skole,1724313600000.0,876.0,1064.71
54.83938084,11.13863182,skole nr 1 ,1724314863000.0,3940.0,1441.2599999999998
54.83938084,11.13863182,nakskov skole,1724313600000.0,876.0,1064.71
54.84004994,11.13735226,skole nr 1 ,1724314827000.0,3976.0,1477.9299999999998
54.84004994,11.13735226,nakskov skole,1724313600000.0,882.0,1069.37
54.84004994,11.13735226,skole nr 1 ,1724314827000.0,3976.0,1477.9299999999998
54.84004994,11.13735226,nakskov skole,1724313600000.0,882.0,1069.37
54.84004994,11.13735226,skole nr 1 ,1724314827000.0,3976.0,1477.9299999999998
54.84004994,11.13735226,nakskov skole,1724313600000.0,882.0,1069.37
54.84004994,11.13735226,skole nr 1 ,1724314827000.0,3976.0,1477.9299999999998
54.84004994,11.13735226,nakskov skole,1724313600000.0,882.0,1069.37
54.83988101,11.13847822,skole nr 1 ,1724314894000.0,3909.0,1404.02
54.83988101,11.13847822,nakskov skole,1724313600000.0,812.0,989.95
54.83988101,11.13847822,skole nr 1 ,1724314894000.0,3909.0,1404.02
54.83988101,11.13847822,nakskov skole,1724313600000.0,812.0,989.95
54.83988101,11.13847822,skole nr 1 ,1724314894000.0,3909.0,1404.02
54.83988101,11.13847822,nakskov skole,1724313600000.0,812.0,989.95
54.83988101,11.13847822,skole nr 1 ,1724314894000.0,3909.0,1404.02
54.83988101,11.13847822,nakskov skole,1724313600000.0,812.0,989.95
54.83929995,11.13862026,skole nr 1 ,1724314857000.0,3946.0,1449.5099999999998
54.83929995,11.13862026,nakskov skole,1724313600000.0,882.0,1072.96
54.83929995,11.13862026,skole nr 1 ,1724314857000.0,3946.0,1449.5099999999998
54.83929995,11.13862026,nakskov skole,1724313600000.0,882.0,1072.96
54.83929995,11.13862026,skole nr 1 ,1724314857000.0,3946.0,1449.5099999999998
54.83929995,11.13862026,nakskov skole,1724313600000.0,882.0,1072.96
54.84021232,11.13738166,skole nr 1 ,1724314813000.0,3990.0,1496.08
54.84021232,11.13738166,nakskov skole,1724313600000.0,868.0,1051.22
54.83929995,11.13862026,skole nr 1 ,1724314857000.0,3946.0,1449.5099999999998
54.83929995,11.13862026,nakskov skole,1724313600000.0,882.0,1072.96
54.83929995,11.13862026,skole nr 1 ,1724314857000.0,3946.0,1449.5099999999998
54.83929995,11.13862026,nakskov skole,1724313600000.0,882.0,1072.96
54.83929995,11.13862026,skole nr 1 ,1724314857000.0,3946.0,1449.5099999999998
54.83929995,11.13862026,nakskov skole,1724313600000.0,882.0,1072.96
54.83929995,11.13862026,skole nr 1 ,1724314857000.0,3946.0,1449.5099999999998
54.83929995,11.13862026,nakskov skole,1724313600000.0,882.0,1072.96
54.84027386,11.13788197,skole nr 1 ,1724314827000.0,3976.0,1477.34
54.84027386,11.13788197,nakskov skole,1724313600000.0,832.0,1010.19
54.84027386,11.13788197,skole nr 1 ,1724314827000.0,3976.0,1477.34
54.84027386,11.13788197,nakskov skole,1724313600000.0,832.0,1010.19
54.84027386,11.13788197,skole nr 1 ,1724314827000.0,3976.0,1477.34
54.84027386,11.13788197,nakskov skole,1724313600000.0,832.0,1010.19
54.8400313,11.13924442,skole nr 1 ,1724314824000.0,3979.0,1488.2599999999998
54.8400313,11.13924442,nakskov skole,1724313600000.0,809.0,983.69
54.8400313,11.13924442,skole nr 1 ,1724314824000.0,3979.0,1488.2599999999998
54.8400313,11.13924442,nakskov skole,1724313600000.0,809.0,983.69
54.8400313,11.13924442,skole nr 1 ,1724314824000.0,3979.0,1488.2599999999998
54.8400313,11.13924442,nakskov skole,1724313600000.0,809.0,983.69
54.84022302,11.1387144,skole nr 1 ,1724314845000.0,3958.0,1461.1599999999999
54.84022302,11.1387144,nakskov skole,1724313600000.0,790.0,956.59
54.84022302,11.1387144,skole nr 1 ,1724314845000.0,3958.0,1461.1599999999999
54.84022302,11.1387144,nakskov skole,1724313600000.0,790.0,956.59
54.84022302,11.1387144,skole nr 1 ,1724314845000.0,3958.0,1461.1599999999999
54.84022302,11.1387144,nakskov skole,1724313600000.0,790.0,956.59
54.83990438,11.13922254,skole nr 1 ,1724314813000.0,3990.0,1502.4399999999998
54.83990438,11.13922254,nakskov skole,1724313600000.0,820.0,997.87
54.8403664,11.13984464,skole nr 1 ,1724314803000.0,4000.0,1516.9599999999998
54.8403664,11.13984464,nakskov skole,1724313600000.0,739.0,894.41
54.8403664,11.13984464,skole nr 1 ,1724314803000.0,4000.0,1516.9599999999998
54.8403664,11.13984464,nakskov skole,1724313600000.0,739.0,894.41
54.84064384,11.13791748,skole nr 1 ,1724314784000.0,4019.0,1523.4599999999998
54.84064384,11.13791748,nakskov skole,1724313600000.0,820.0,997.32
54.84064384,11.13791748,skole nr 1 ,1724314784000.0,4019.0,1523.4599999999998
54.84064384,11.13791748,nakskov skole,1724313600000.0,820.0,997.32
54.84064384,11.13791748,skole nr 1 ,1724314784000.0,4019.0,1523.4599999999998
54.84064384,11.13791748,nakskov skole,1724313600000.0,820.0,997.32
54.84064384,11.13791748,skole nr 1 ,1724314784000.0,4019.0,1523.4599999999998
54.84064384,11.13791748,nakskov skole,1724313600000.0,820.0,997.32
54.84023261,11.13981479,skole nr 1 ,1724314795000.0,4008.0,1527.7599999999998
54.84023261,11.13981479,nakskov skole,1724313600000.0,747.0,905.21
54.84023261,11.13981479,skole nr 1 ,1724314795000.0,4008.0,1527.7599999999998
54.84023261,11.13981479,nakskov skole,1724313600000.0,747.0,905.21
54.84065078,11.13791926,skole nr 1 ,1724314784000.0,4019.0,1524.2399999999998
54.84065078,11.13791926,nakskov skole,1724313600000.0,819.0,996.54
54.84065078,11.13791926,skole nr 1 ,1724314784000.0,4019.0,1524.2399999999998
54.84065078,11.13791926,nakskov skole,1724313600000.0,819.0,996.54
54.84065078,11.13791926,skole nr 1 ,1724314784000.0,4019.0,1524.2399999999998
54.84065078,11.13791926,nakskov skole,1724313600000.0,819.0,996.54
54.84065078,11.13791926,skole nr 1 ,1724314784000.0,4019.0,1524.2399999999998
54.84065078,11.13791926,nakskov skole,1724313600000.0,819.0,996.54
54.84065078,11.13791926,skole nr 1 ,1724314784000.0,4019.0,1524.2399999999998
54.84065078,11.13791926,nakskov skole,1724313600000.0,819.0,996.54
54.84023261,11.13981479,skole nr 1 ,1724314795000.0,4008.0,1527.7599999999998
54.84023261,11.13981479,nakskov skole,1724313600000.0,747.0,905.21
54.84023261,11.13981479,skole nr 1 ,1724314795000.0,4008.0,1527.7599999999998
54.84023261,11.13981479,nakskov skole,1724313600000.0,747.0,905.21
54.84023261,11.13981479,skole nr 1 ,1724314795000.0,4008.0,1527.7599999999998
54.84023261,11.13981479,nakskov skole,1724313600000.0,747.0,905.21
54.84096796,11.13839325,skole nr 1 ,1724314504000.0,4299.0,437.59
54.84096796,11.13839325,nakskov skole,1724313600000.0,807.0,976.79
54.84096796,11.13839325,skole nr 1 ,1724314504000.0,4299.0,437.59
54.84096796,11.13839325,nakskov skole,1724313600000.0,807.0,976.79
54.84066214,11.13976059,skole nr 1 ,1724314831000.0,3972.0,1485.61
54.84066214,11.13976059,nakskov skole,1724313600000.0,711.0,863.06
54.8414111,11.14140648,skole nr 1 ,1724314494000.0,4309.0,447.77
54.8414111,11.14140648,nakskov skole,1724313600000.0,798.0,967.31
54.8414111,11.14140648,skole nr 1 ,1724314494000.0,4309.0,447.77
54.8414111,11.14140648,nakskov skole,1724313600000.0,798.0,967.31
54.84139408,11.14143875,skole nr 1 ,1724314492000.0,4311.0,450.52
54.84139408,11.14143875,nakskov skole,1724313600000.0,800.0,970.06
54.84139408,11.14143875,skole nr 1 ,1724314492000.0,4311.0,450.52
54.84139408,11.14143875,nakskov skole,1724313600000.0,800.0,970.06
54.84139408,11.14143875,skole nr 1 ,1724314492000.0,4311.0,450.52
54.84139408,11.14143875,nakskov skole,1724313600000.0,800.0,970.06
54.84139408,11.14143875,skole nr 1 ,1724314492000.0,4311.0,450.52
54.84139408,11.14143875,nakskov skole,1724313600000.0,800.0,970.06
54.84139408,11.14143875,skole nr 1 ,1724314492000.0,4311.0,450.52
54.84139408,11.14143875,nakskov skole,1724313600000.0,800.0,970.06
54.84121368,11.13956603,skole nr 1 ,1724314571000.0,4232.0,357.99
54.84121368,11.13956603,nakskov skole,1724313600000.0,782.0,949.33
54.84121368,11.13956603,skole nr 1 ,1724314571000.0,4232.0,357.99
54.84121368,11.13956603,nakskov skole,1724313600000.0,782.0,949.33
54.84121368,11.13956603,skole nr 1 ,1724314571000.0,4232.0,357.99
54.84121368,11.13956603,nakskov skole,1724313600000.0,782.0,949.33
54.84121368,11.13956603,skole nr 1 ,1724314571000.0,4232.0,357.99
54.84121368,11.13956603,nakskov skole,1724313600000.0,782.0,949.33
54.84121368,11.13956603,skole nr 1 ,1724314571000.0,4232.0,357.99
54.84121368,11.13956603,nakskov skole,1724313600000.0,782.0,949.33
54.84121368,11.13956603,skole nr 1 ,1724314571000.0,4232.0,357.99
54.84121368,11.13956603,nakskov skole,1724313600000.0,782.0,949.33
54.84121368,11.13956603,skole nr 1 ,1724314571000.0,4232.0,357.99
54.84121368,11.13956603,nakskov skole,1724313600000.0,782.0,949.33
54.84121368,11.13956603,skole nr 1 ,1724314571000.0,4232.0,357.99
54.84121368,11.13956603,nakskov skole,1724313600000.0,782.0,949.33
54.84260944,11.14099059,skole nr 1 ,1724314528000.0,4275.0,452.97999999999996
54.84260944,11.14099059,nakskov skole,1724313600000.0,903.0,1090.38
54.84295397,11.141087,skole nr 1 ,1724314498000.0,4305.0,491.81000000000006
54.84295397,11.141087,nakskov skole,1724313600000.0,933.0,1129.21
54.84201987,11.1407347,skole nr 1 ,1724314515000.0,4288.0,431.35999999999996
54.84201987,11.1407347,nakskov skole,1724313600000.0,847.0,1022.7
54.84327161,11.14113017,skole nr 1 ,1724314471000.0,4332.0,527.27
54.84327161,11.14113017,nakskov skole,1724313600000.0,960.0,1164.66
54.84220527,11.14082727,skole nr 1 ,1724314529000.0,4274.0,449.01
54.84220527,11.14082727,nakskov skole,1724313600000.0,864.0,1044.16
54.84367402,11.14114552,skole nr 1 ,1724314435000.0,4368.0,572.02
54.84367402,11.14114552,nakskov skole,1724313600000.0,996.0,1209.42
54.84386327,11.14115063,skole nr 1 ,1724314419000.0,4384.0,593.07
54.84386327,11.14115063,nakskov skole,1724313600000.0,1012.0,1230.46
54.84350843,11.14114106,skole nr 1 ,1724314449000.0,4354.0,553.61
54.84350843,11.14114106,nakskov skole,1724313600000.0,982.0,1191.0
54.84368385,11.14114579,skole nr 1 ,1724314434000.0,4369.0,573.12
54.84368385,11.14114579,nakskov skole,1724313600000.0,997.0,1210.51
54.84440226,11.14117828,skole nr 1 ,1724314373000.0,4430.0,653.03
54.84440226,11.14117828,nakskov skole,1724313600000.0,1058.0,1290.42
54.84480147,11.14119782,skole nr 1 ,1724314336000.0,4467.0,697.4300000000001
54.84480147,11.14119782,nakskov skole,1724313600000.0,1095.0,1334.83
54.83990438,11.13922254,skole nr 1 ,1724314813000.0,3990.0,1502.4399999999998
54.83990438,11.13922254,nakskov skole,1724313600000.0,820.0,997.87
54.84022277,11.1387185,skole nr 1 ,1724314846000.0,3957.0,1460.8999999999999
54.84022277,11.1387185,nakskov skole,1724313600000.0,789.0,956.33
54.84022277,11.1387185,skole nr 1 ,1724314846000.0,3957.0,1460.8999999999999
54.84022277,11.1387185,nakskov skole,1724313600000.0,789.0,956.33
54.84022277,11.1387185,skole nr 1 ,1724314846000.0,3957.0,1460.8999999999999
54.84022277,11.1387185,nakskov skole,1724313600000.0,789.0,956.33
54.83977288,11.13919988,skole nr 1 ,1724314802000.0,4001.0,1516.6599999999999
54.83977288,11.13919988,nakskov skole,1724313600000.0,831.0,1012.08
54.83977288,11.13919988,skole nr 1 ,1724314802000.0,4001.0,1516.6599999999999
54.83977288,11.13919988,nakskov skole,1724313600000.0,831.0,1012.08
54.83977288,11.13919988,skole nr 1 ,1724314802000.0,4001.0,1516.6599999999999
54.83977288,11.13919988,nakskov skole,1724313600000.0,831.0,1012.08
54.84022265,11.13872052,skole nr 1 ,1724314846000.0,3957.0,1460.77
54.84022265,11.13872052,nakskov skole,1724313600000.0,789.0,956.2
54.84022265,11.13872052,skole nr 1 ,1724314846000.0,3957.0,1460.77
54.84022265,11.13872052,nakskov skole,1724313600000.0,789.0,956.2
54.84022265,11.13872052,skole nr 1 ,1724314846000.0,3957.0,1460.77
54.84022265,11.13872052,nakskov skole,1724313600000.0,789.0,956.2
54.84022265,11.13872052,skole nr 1 ,1724314846000.0,3957.0,1460.77
54.84022265,11.13872052,nakskov skole,1724313600000.0,789.0,956.2
54.83977288,11.13919988,skole nr 1 ,1724314802000.0,4001.0,1516.6599999999999
54.83977288,11.13919988,nakskov skole,1724313600000.0,831.0,1012.08
54.84065078,11.13791926,skole nr 1 ,1724314784000.0,4019.0,1524.2399999999998
54.84065078,11.13791926,nakskov skole,1724313600000.0,819.0,996.54
54.84065078,11.13791926,skole nr 1 ,1724314784000.0,4019.0,1524.2399999999998
54.84065078,11.13791926,nakskov skole,1724313600000.0,819.0,996.54
54.84065078,11.13791926,skole nr 1 ,1724314784000.0,4019.0,1524.2399999999998
54.84065078,11.13791926,nakskov skole,1724313600000.0,819.0,996.54
54.84065078,11.13791926,skole nr 1 ,1724314784000.0,4019.0,1524.2399999999998
54.84065078,11.13791926,nakskov skole,1724313600000.0,819.0,996.54
54.84047679,11.13986936,skole nr 1 ,1724314812000.0,3991.0,1504.58
